Campus Guide,,C,67108,5.37,5420,8.07,17927,53.60%,3790,55.10%,5397,53.30%,9187,54.00%,9371,53.20%,0.8pp
,,,,,,,,,,,,,,,,,
Channel,G,M,1356,2.73,220,3.36,203,,29,,56,,85,,118,,
,,,,,,,,,,,,,,,,,
Chaos Warp,R,M,1432,2.56,280,2.95,492,,79,,167,,246,52.40%,252,50.80%,1.6pp
,,,,,,,,,,,,,,,,,
Charge Through,G,C,75430,8.22,6768,11.88,7388,53.50%,1378,52.30%,2544,54.30%,3922,53.60%,3784,53.90%,-0.3pp
,,,,,,,,,,,,,,,,,
Claim the Firstborn,R,U,30124,9.5,5821,12.43,2387,48.10%,341,44.00%,656,48.30%,997,46.80%,1414,48.90%,-2.1pp
,,,,,,,,,,,,,,,,,
Clever Lumimancer,W,U,29637,7.94,7223,9.33,18968,57.40%,4240,59.40%,5520,52.70%,9760,55.60%,10301,58.70%,-3.0pp
,,,,,,,,,,,,,,,,,
Closing Statement,WB,U,12066,2.54,4004,2.81,20202,60.80%,3830,62.80%,5948,64.40%,9778,63.80%,11207,58.60%,5.1pp
,,,,,,,,,,,,,,,,,
"Codie, Vociferous Codex",WUBRG,R,3243,2.09,1168,2.19,3654,53.10%,735,53.70%,1345,56.50%,2080,55.50%,1734,50.20%,5.3pp
,,,,,,,,,,,,,,,,,
Cogwork Archivist,,C,75400,7.44,5843,10.83,9910,52.30%,1606,48.30%,3433,53.50%,5039,51.90%,5243,52.60%,-0.7pp
,,,,,,,,,,,,,,,,,
Combat Professor,W,C,30639,2.69,8465,3.28,37961,59.40%,8527,62.70%,12497,60.10%,21024,61.10%,19756,57.70%,3.4pp
,,,,,,,,,,,,,,,,,
Compulsive Research,U,R,3498,3.18,1125,3.71,4970,55.40%,835,52.20%,1616,59.20%,2451,56.80%,2557,54.20%,2.6pp
,,,,,,,,,,,,,,,,,
Confront the Past,B,R,6197,3.56,724,4.83,29,,2,,180,,182,,18,,
,,,,,,,,,,,,,,,,,
Conspiracy Theorist,R,R,4328,2.85,1803,2.96,6904,53.70%,1349,56.00%,1946,53.00%,3295,54.30%,3744,53.40%,0.8pp
,,,,,,,,,,,,,,,,,
Containment Breach,G,U,28959,7.87,6796,10.64,245,,39,,3122,57.80%,3161,57.60%,136,,
,,,,,,,,,,,,,,,,,
Counterspell,U,R,2081,2.09,554,2.37,2534,55.60%,406,60.10%,806,59.30%,1212,59.60%,1337,52.20%,7.4pp
,,,,,,,,,,,,,,,,,
Crackle with Power,R,M,1541,2.23,980,2.25,4241,54.00%,708,53.40%,1376,63.40%,2084,60.00%,2258,49.40%,10.6pp
,,,,,,,,,,,,,,,,,
Cram Session,BG,C,71252,7.29,16873,9.44,44029,55.30%,9842,54.80%,16401,57.50%,26243,56.50%,21120,54.00%,2.5pp
,,,,,,,,,,,,,,,,,
Creative Outburst,UR,U,18484,3.74,2858,4.76,12463,53.20%,2221,52.30%,4927,59.00%,7148,56.90%,6052,50.20%,6.7pp
,,,,,,,,,,,,,,,,,
Crushing Disappointment,B,C,75499,8.97,13025,11.71,23838,56.60%,4156,53.50%,6743,54.60%,10899,54.20%,13477,58.40%,-4.2pp
,,,,,,,,,,,,,,,,,
Crux of Fate,B,M,584,1.21,294,1.21,1429,58.70%,233,55.80%,375,62.40%,608,59.90%,830,58.00%,1.9pp
,,,,,,,,,,,,,,,,,
Culling Ritual,BG,R,4846,3.19,1097,3.52,2108,51.10%,354,48.60%,626,54.20%,980,52.10%,1152,50.50%,1.6pp
,,,,,,,,,,,,,,,,,
Culmination of Studies,UR,R,4065,2.54,630,2.74,672,,110,,204,45.10%,314,41.10%,368,40.80%,0.3pp
,,,,,,,,,,,,,,,,,
Cultivate,G,U,13556,2.94,3280,3.46,17082,56.10%,3177,59.60%,5131,57.80%,8308,58.50%,8950,53.90%,4.7pp
,,,,,,,,,,,,,,,,,
Curate,U,C,76103,8.48,11132,11.24,21623,53.80%,4489,54.20%,7954,56.80%,12443,55.90%,10389,51.80%,4.1pp
,,,,,,,,,,,,,,,,,
Daemogoth Titan,BG,R,4164,2.73,1168,2.92,2953,52.60%,495,53.90%,923,57.30%,1418,56.10%,1612,49.60%,6.6pp
,,,,,,,,,,,,,,,,,
Daemogoth Woe-Eater,BG,U,25030,5.37,3542,6.97,11255,52.90%,2208,52.80%,4082,52.40%,6290,52.60%,5751,52.90%,-0.3pp
,,,,,,,,,,,,,,,,,
Dark Ritual,B,R,4030,3.56,528,4.77,833,50.40%,167,,175,,342,53.20%,493,48.70%,4.5pp
,,,,,,,,,,,,,,,,,
Day of Judgment,W,M,590,1.23,302,1.23,1170,55.60%,176,,291,55.30%,467,55.20%,722,55.70%,-0.4pp
,,,,,,,,,,,,,,,,,
Deadly Brew,BG,U,22040,4.42,1753,6.24,6077,51.70%,1096,49.50%,1941,51.70%,3037,50.90%,3203,52.70%,-1.8pp
,,,,,,,,,,,,,,,,,
Decisive Denial,UG,U,16460,3.42,2813,4.33,12934,55.40%,2380,54.20%,4654,59.20%,7034,57.50%,6372,53.40%,4.1pp
,,,,,,,,,,,,,,,,,
Defend the Campus,W,C,74914,8.78,14942,11.1,30374,55.70%,5466,54.30%,9148,54.00%,14614,54.10%,16949,56.70%,-2.6pp
,,,,,,,,,,,,,,,,,
Defiant Strike,W,U,22004,4.72,1966,7.29,7184,59.00%,1205,58.60%,1772,57.70%,2977,58.00%,4282,59.50%,-1.5pp
,,,,,,,,,,,,,,,,,
Demonic Tutor,B,M,696,1.44,255,1.51,922,58.10%,172,,255,58.40%,427,56.20%,510,59.40%,-3.2pp
,,,,,,,,,,,,,,,,,
Despark,WB,R,2130,1.99,481,2.27,2093,56.90%,345,60.90%,516,57.80%,861,59.00%,1237,55.50%,3.5pp
,,,,,,,,,,,,,,,,,
Detention Vortex,W,U,29530,8.45,4007,12.54,1228,50.70%,206,46.60%,316,47.50%,522,47.10%,727,53.00%,-5.8pp
,,,,,,,,,,,,,,,,,
Devastating Mastery,W,R,2505,1.86,604,1.9,1063,53.10%,151,,320,57.50%,471,54.10%,614,52.80%,1.4pp
,,,,,,,,,,,,,,,,,
Devouring Tendrils,G,U,11285,2.5,3171,2.98,16373,57.00%,3091,57.80%,5623,62.40%,8714,60.80%,8240,53.60%,7.2pp
,,,,,,,,,,,,,,,,,
"Dina, Soul Steeper",BG,U,20828,4.18,2865,5.18,11593,53.50%,2316,51.70%,3762,54.00%,6078,53.10%,6022,53.50%,-0.4pp
,,,,,,,,,,,,,,,,,
Divide by Zero,U,U,9385,2.16,2242,2.55,11987,56.10%,2254,56.60%,4107,61.30%,6361,59.60%,5936,52.80%,6.9pp
,,,,,,,,,,,,,,,,,
Divine Gambit,W,U,29701,8.47,6060,10.95,11319,57.20%,1748,54.50%,3114,56.20%,4862,55.60%,6662,58.10%,-2.6pp
,,,,,,,,,,,,,,,,,
Doom Blade,B,R,1923,1.88,1000,2.02,5457,58.20%,960,60.00%,1473,59.90%,2433,59.90%,3073,56.90%,3.0pp
,,,,,,,,,,,,,,,,,
Double Major,UG,R,5453,3.44,1118,3.89,2015,49.90%,333,46.80%,643,48.40%,976,47.80%,1062,51.90%,-4.0pp
,,,,,,,,,,,,,,,,,
Draconic Intervention,R,R,3532,2.5,1566,2.52,5682,54.40%,939,56.00%,1834,63.10%,2773,60.70%,2966,48.60%,12.1pp
,,,,,,,,,,,,,,,,,
Dragon's Approach,R,C,76862,10.25,7695,14.13,328,,82,,158,,240,36.70%,144,,
,,,,,,,,,,,,,,,,,
Dragonsguard Elite,G,R,1929,1.37,1294,1.35,6651,56.20%,1213,62.70%,2328,59.10%,3541,60.30%,3391,52.00%,8.3pp
,,,,,,,,,,,,,,,,,
Dramatic Finale,WB,R,3965,2.69,2550,2.7,11904,58.00%,2138,60.10%,3012,57.20%,5150,58.40%,6854,57.70%,0.7pp
,,,,,,,,,,,,,,,,,
Dream Strix,U,R,1622,1.2,922,1.19,4527,54.60%,803,58.40%,1519,57.20%,2322,57.60%,2294,51.70%,5.9pp
,,,,,,,,,,,,,,,,,
Dueling Coach,W,U,18999,3.97,2082,5.59,8333,54.90%,1456,54.40%,2238,51.80%,3694,52.80%,4823,56.30%,-3.5pp
,,,,,,,,,,,,,,,,,
Duress,B,U,28439,7.76,4850,10.93,8055,56.50%,1399,54.30%,1975,55.90%,3374,55.30%,4738,57.40%,-2.1pp
,,,,,,,,,,,,,,,,,
Eager First-Year,W,C,62919,5.48,9008,7.35,35199,59.60%,8655,61.40%,11359,55.70%,20014,58.20%,18028,60.50%,-2.3pp
,,,,,,,,,,,,,,,,,
Ecological Appreciation,G,M,1896,2.58,631,2.72,1344,49.30%,207,47.30%,392,50.50%,599,49.40%,748,49.20%,0.2pp
,,,,,,,,,,,,,,,,,
Efreet Flamepainter,R,R,3350,2.36,1845,2.39,8234,52.50%,1473,55.20%,2555,53.60%,4028,54.20%,4383,50.80%,3.3pp
,,,,,,,,,,,,,,,,,
Electrolyze,UR,R,2077,1.97,687,2.22,3181,55.50%,518,60.20%,1038,62.30%,1556,61.60%,1667,49.90%,11.7pp
,,,,,,,,,,,,,,,,,
Elemental Expressionist,UR,R,1875,1.35,824,1.33,3221,50.90%,544,50.70%,1049,53.60%,1593,52.60%,1677,49.30%,3.3pp
,,,,,,,,,,,,,,,,,
Elemental Masterpiece,UR,C,72159,7.2,14365,8.71,41813,53.20%,9777,52.30%,20150,57.70%,29927,55.90%,17379,49.90%,6.0pp
,,,,,,,,,,,,,,,,,
Elemental Summoning,UR,C,56040,3.98,11095,5.19,852,45.00%,141,,26587,59.70%,26728,59.60%,388,41.00%,18.6pp
,,,,,,,,,,,,,,,,,
Eliminate,B,U,12152,2.76,4123,3.21,22988,58.70%,4247,60.30%,6228,60.90%,10475,60.60%,12884,57.20%,3.4pp
,,,,,,,,,,,,,,,,,
Elite Spellbinder,W,R,1550,1.09,1030,1.08,5087,60.20%,934,66.30%,1316,63.10%,2250,64.40%,2921,57.00%,7.4pp
,,,,,,,,,,,,,,,,,
Emergent Sequence,G,U,18314,3.71,4887,4.4,22843,56.30%,4810,62.30%,7607,57.30%,12417,59.20%,11320,53.60%,5.6pp
,,,,,,,,,,,,,,,,,
Enthusiastic Study,R,C,73783,8.27,13724,10.34,30240,52.30%,6711,51.50%,11351,55.20%,18062,53.80%,14477,50.60%,3.2pp
,,,,,,,,,,,,,,,,,
Environmental Sciences,,C,45440,3.12,14588,3.86,851,47.20%,153,,34156,56.90%,34309,56.90%,463,45.60%,11.3pp
,,,,,,,,,,,,,,,,,
Ephemerate,W,R,3370,3.04,510,3.88,952,53.50%,141,,220,45.00%,361,47.90%,596,56.90%,-9.0pp
,,,,,,,,,,,,,,,,,
Essence Infusion,B,C,74419,7.9,12080,10.36,32354,57.90%,6404,57.60%,9784,57.90%,16188,57.80%,17520,57.90%,-0.1pp
,,,,,,,,,,,,,,,,,
Eureka Moment,UG,C,56353,4.81,7477,6.46,28789,54.90%,6022,54.50%,11644,58.70%,17666,57.20%,13481,52.50%,4.8pp
,,,,,,,,,,,,,,,,,
Excavated Wall,,C,76793,9.04,3992,12.97,1516,46.20%,292,45.20%,506,43.70%,798,44.20%,770,48.10%,-3.8pp
,,,,,,,,,,,,,,,,,
Exhilarating Elocution,WB,C,74342,8.05,8027,11.15,13310,56.50%,2399,53.30%,3644,52.20%,6043,52.60%,7533,59.20%,-6.6pp
,,,,,,,,,,,,,,,,,
Expanded Anatomy,,C,65022,4.35,18723,5.56,711,,120,,43979,62.90%,44099,62.80%,356,47.80%,15.1pp
,,,,,,,,,,,,,,,,,
Expel,W,C,43267,3.64,4786,5.24,19782,55.60%,3818,54.60%,6044,55.00%,9862,54.90%,10862,55.90%,-1.1pp
,,,,,,,,,,,,,,,,,
Explosive Welcome,R,U,21322,4.49,2886,6.28,11103,53.40%,1737,51.20%,4134,59.10%,5871,56.80%,5621,50.80%,6.0pp
,,,,,,,,,,,,,,,,,
Exponential Growth,G,R,4379,2.94,1031,3.31,2403,49.90%,385,47.00%,785,55.00%,1170,52.40%,1249,47.30%,5.1pp
,,,,,,,,,,,,,,,,,
Expressive Iteration,UR,U,26263,6.07,5753,7.39,18633,53.20%,3751,53.70%,7090,58.70%,10841,57.00%,9010,49.80%,7.2pp
,,,,,,,,,,,,,,,,,
"Extus, Oriq Overlord",WBR,M,806,1.13,617,1.11,3147,58.00%,507,58.80%,867,58.60%,1374,58.70%,1814,57.50%,1.2pp
,,,,,,,,,,,,,,,,,
Eyetwitch,B,U,18833,3.83,4958,4.67,24736,59.40%,5041,64.70%,7140,57.70%,12181,60.60%,13571,58.00%,2.7pp
,,,,,,,,,,,,,,,,,
Faithless Looting,R,R,2227,2.23,260,2.66,419,,89,,125,,214,36.90%,207,50.70%,-13.8pp
,,,,,,,,,,,,,,,,,
Fervent Mastery,R,R,5440,3.52,788,4.34,101,,11,,28,,39,,62,,
,,,,,,,,,,,,,,,,,
Field Trip,G,C,64304,5.46,15785,6.52,56207,55.20%,13883,57.40%,23825,57.40%,37708,57.40%,24530,52.90%,4.5pp
,,,,,,,,,,,,,,,,,
First Day of Class,R,C,76972,10.07,11900,12.99,8266,48.70%,1566,47.60%,2576,49.10%,4142,48.60%,4435,48.90%,-0.3pp
,,,,,,,,,,,,,,,,,
Flamescroll Celebrant,WR,R,3569,2.28,1146,2.44,3460,49.00%,619,50.20%,996,49.40%,1615,49.70%,1901,48.60%,1.2pp
,,,,,,,,,,,,,,,,,
Flunk,B,U,11645,2.53,4541,2.88,23958,59.70%,4537,61.30%,7111,62.30%,11648,61.90%,13110,58.00%,3.9pp
,,,,,,,,,,,,,,,,,
Fortifying Draught,G,U,27196,5.99,2792,8.81,7448,56.10%,1380,55.10%,2361,58.40%,3741,57.20%,3884,55.00%,2.3pp
,,,,,,,,,,,,,,,,,
Fractal Summoning,UG,C,55850,3.87,11049,5.05,1204,45.90%,203,43.80%,21083,61.10%,21286,60.90%,594,42.80%,18.2pp
,,,,,,,,,,,,,,,,,
Fracture,WB,U,30601,10.14,5924,12.84,810,47.70%,118,,222,44.10%,340,44.10%,475,50.10%,-6.0pp
,,,,,,,,,,,,,,,,,
Frost Trickster,U,C,35199,3.09,5236,4.19,22970,54.80%,4903,53.70%,9204,58.10%,14107,56.60%,10619,53.00%,3.6pp
,,,,,,,,,,,,,,,,,
Frostboil Snarl,UR,R,2557,1.75,568,1.76,1624,51.50%,318,51.90%,478,54.00%,796,53.10%,835,49.80%,3.3pp
,,,,,,,,,,,,,,,,,
Fuming Effigy,R,C,75804,8.7,9220,11.78,13456,50.40%,2753,50.60%,4585,48.90%,7338,49.60%,7006,51.20%,-1.7pp
,,,,,,,,,,,,,,,,,
Furycalm Snarl,WR,R,2579,1.72,513,1.81,972,49.70%,169,,231,39.00%,400,45.80%,573,52.50%,-6.8pp
,,,,,,,,,,,,,,,,,
Galazeth Prismari,UR,M,743,1.06,562,1.05,2534,54.60%,405,57.00%,877,60.30%,1282,59.30%,1313,50.40%,8.9pp
,,,,,,,,,,,,,,,,,
Gift of Estates,W,R,3424,3.07,417,4.08,646,,115,,160,,275,49.10%,371,51.80%,-2.7pp
,,,,,,,,,,,,,,,,,
Gnarled Professor,G,R,1541,1.08,1056,1.08,5455,57.00%,926,63.40%,1902,63.30%,2828,63.30%,2795,51.00%,12.3pp
,,,,,,,,,,,,,,,,,
Go Blank,B,U,28678,7.06,4194,9.96,8427,54.80%,1465,54.50%,2287,56.20%,3752,55.60%,4814,54.40%,1.2pp
,,,,,,,,,,,,,,,,,
Gods Willing,W,R,3387,3.02,740,3.59,3150,59.10%,482,62.90%,743,58.00%,1225,59.90%,1934,58.60%,1.3pp
,,,,,,,,,,,,,,,,,
Golden Ratio,UG,U,28560,7.05,3143,10.35,4632,54.20%,768,48.70%,1568,58.50%,2336,55.30%,2378,53.60%,1.6pp
,,,,,,,,,,,,,,,,,
Grapeshot,R,R,2722,2.64,472,3.37,1359,52.80%,213,47.40%,414,51.90%,627,50.40%,746,54.80%,-4.4pp
,,,,,,,,,,,,,,,,,
Grinning Ignus,R,U,30009,8.81,5255,11.57,5998,47.30%,1097,46.10%,3014,49.40%,4111,48.50%,3149,47.80%,0.7pp
,,,,,,,,,,,,,,,,,
Growth Spiral,UG,R,3698,3.22,797,3.83,3307,53.60%,570,54.00%,1042,53.90%,1612,54.00%,1709,53.20%,0.7pp
,,,,,,,,,,,,,,,,,
Guiding Voice,W,C,64832,5.68,14156,6.99,50376,59.00%,12375,61.30%,17103,59.20%,29478,60.10%,25019,57.80%,2.2pp
,,,,,,,,,,,,,,,,,
Hall Monitor,R,U,30271,8.7,4303,11.8,4566,49.30%,853,47.20%,1202,45.30%,2055,46.10%,2608,51.70%,-5.6pp
,,,,,,,,,,,,,,,,,
Hall of Oracles,,R,2435,1.78,1529,1.8,8800,56.60%,1563,57.50%,2426,58.90%,3989,58.40%,4835,55.20%,3.1pp
,,,,,,,,,,,,,,,,,
Harmonize,G,R,1505,1.48,482,1.64,2463,56.40%,421,57.00%,753,62.90%,1174,60.80%,1313,52.60%,8.2pp
,,,,,,,,,,,,,,,,,
Harness Infinity,BG,M,2252,2.83,857,2.94,2023,56.40%,285,49.80%,634,60.60%,919,57.20%,1108,55.80%,1.5pp
,,,,,,,,,,,,,,,,,
Heated Debate,R,C,31840,2.83,9715,3.38,38695,54.40%,8915,55.70%,16657,59.00%,25572,57.90%,17677,50.60%,7.3pp
,,,,,,,,,,,,,,,,,
Hofri Ghostforge,WR,M,824,1.06,601,1.05,2519,53.40%,432,54.40%,662,57.30%,1094,56.10%,1452,51.40%,4.7pp
,,,,,,,,,,,,,,,,,
Honor Troll,G,U,25806,5.56,3425,7.72,11459,53.00%,2267,50.90%,3913,52.60%,6180,52.00%,5869,53.70%,-1.8pp
,,,,,,,,,,,,,,,,,
Humiliate,WB,U,27929,6.95,8661,7.65,31063,60.20%,6490,63.30%,9172,60.80%,15662,61.80%,16926,58.80%,3.0pp
,,,,,,,,,,,,,,,,,
Hunt for Specimens,B,C,53018,4.28,10576,5.54,42692,58.20%,9823,60.20%,14240,59.20%,24063,59.60%,21509,56.90%,2.8pp
,,,,,,,,,,,,,,,,,
Igneous Inspiration,R,U,8278,1.98,2891,2.23,14323,56.00%,2790,59.90%,5047,62.70%,7837,61.70%,7206,51.20%,10.5pp
,,,,,,,,,,,,,,,,,
Illuminate History,R,R,5355,3.23,963,4.11,147,,21,,502,53.20%,523,52.60%,84,,
,,,,,,,,,,,,,,,,,
Illustrious Historian,R,C,65252,6.05,6087,8.86,18818,52.80%,4353,54.00%,6130,51.10%,10483,52.30%,9487,52.80%,-0.5pp
,,,,,,,,,,,,,,,,,
Increasing Vengeance,R,M,1618,3.05,477,3.52,1129,49.90%,175,,344,47.70%,519,45.90%,611,53.40%,-7.5pp
,,,,,,,,,,,,,,,,,
Infuriate,R,U,25202,5.81,2288,9.01,5722,51.70%,939,49.70%,1500,53.50%,2439,52.10%,3353,51.50%,0.6pp
,,,,,,,,,,,,,,,,,
Infuse with Vitality,BG,C,73765,7.84,8670,10.49,19789,53.90%,4026,53.40%,7394,56.40%,11420,55.30%,9689,52.60%,2.7pp
,,,,,,,,,,,,,,,,,
Ingenious Mastery,U,R,2698,1.99,985,2.06,3819,52.70%,656,52.60%,1165,56.70%,1821,55.20%,2027,50.50%,4.7pp
,,,,,,,,,,,,,,,,,
Inkling Summoning,WB,C,57269,3.96,14915,4.92,2392,53.70%,511,51.10%,38572,62.20%,39083,62.00%,1085,53.10%,8.9pp
,,,,,,,,,,,,,,,,,
Inquisition of Kozilek,B,R,3292,2.94,638,3.5,1772,53.40%,335,57.30%,413,51.80%,748,54.30%,1030,52.80%,1.5pp
,,,,,,,,,,,,,,,,,
Introduction to Annihilation,,C,65403,4.38,13929,5.91,460,,64,,26395,53.60%,26459,53.60%,250,46.80%,6.8pp
,,,,,,,,,,,,,,,,,
Introduction to Prophecy,,C,69093,4.75,10322,6.77,465,,86,,14915,56.40%,15001,56.40%,256,48.80%,7.5pp
,,,,,,,,,,,,,,,,,
"Jadzi, Oracle of Arcavios",UG,M,1883,2.52,1091,2.62,3859,50.10%,585,46.20%,1659,51.20%,2244,49.90%,1974,49.80%,0.1pp
,,,,,,,,,,,,,,,,,
Karok Wrangler,G,U,20459,4.12,2729,5.64,11618,52.80%,1965,52.70%,4061,52.70%,6026,52.70%,6019,52.70%,0.0pp
,,,,,,,,,,,,,,,,,
"Kasmina, Enigma Sage",UG,M,919,1.28,584,1.28,2442,54.50%,405,52.80%,807,56.80%,1212,55.40%,1291,53.80%,1.7pp
,,,,,,,,,,,,,,,,,
Kelpie Guide,U,U,19309,4.05,4108,5.29,18181,54.20%,3498,53.70%,6611,56.80%,10109,55.70%,8910,52.50%,3.2pp
,,,,,,,,,,,,,,,,,
"Kianne, Dean of Substance",UG,R,1745,1.21,997,1.19,4442,52.30%,770,55.30%,1472,53.20%,2242,53.90%,2306,50.70%,3.2pp
,,,,,,,,,,,,,,,,,
"Killian, Ink Duelist",WB,U,11948,2.51,4160,2.7,20742,61.00%,4230,69.10%,5939,61.10%,10169,64.50%,11627,58.20%,6.2pp
,,,,,,,,,,,,,,,,,
Krosan Grip,G,R,4010,3.42,295,4.65,63,,7,,32,,39,,25,,
,,,,,,,,,,,,,,,,,
Lash of Malice,B,C,39798,3.28,6873,4.3,33301,58.80%,6871,61.30%,9897,58.40%,16768,59.60%,17835,58.10%,1.5pp
,,,,,,,,,,,,,,,,,
Leech Fanatic,B,C,69485,6.72,15543,8.53,56542,58.30%,14639,61.00%,20398,55.50%,35037,57.80%,27544,58.20%,-0.5pp
,,,,,,,,,,,,,,,,,
Leonin Lightscribe,W,R,2037,1.37,1333,1.33,6852,60.40%,1283,66.30%,1698,60.40%,2981,62.90%,3999,58.50%,4.4pp
,,,,,,,,,,,,,,,,,
Letter of Acceptance,,C,74192,6.91,8156,9.57,20501,52.30%,3937,51.00%,6514,54.00%,10451,52.80%,10678,52.10%,0.7pp
,,,,,,,,,,,,,,,,,
Leyline Invocation,G,C,69786,6.74,14474,8.74,47649,54.60%,10183,53.20%,21430,57.20%,31613,55.90%,20992,53.20%,2.7pp
,,,,,,,,,,,,,,,,,
Lightning Bolt,R,R,1422,1.52,642,1.6,3221,56.40%,612,57.70%,942,63.40%,1554,61.10%,1757,52.50%,8.6pp
,,,,,,,,,,,,,,,,,
Lightning Helix,WR,R,1760,1.75,533,1.85,2108,54.70%,376,59.30%,608,57.60%,984,58.20%,1197,52.60%,5.6pp
,,,,,,,,,,,,,,,,,
Lorehold Apprentice,WR,U,26481,6.51,2191,10.1,3597,52.20%,706,53.00%,1024,47.60%,1730,49.80%,2025,53.70%,-3.9pp
,,,,,,,,,,,,,,,,,
Lorehold Campus,WR,C,73783,7.42,10366,9.91,28391,54.40%,7007,56.30%,9255,52.80%,16262,54.30%,14056,54.50%,-0.2pp
,,,,,,,,,,,,,,,,,
Lorehold Command,WR,R,1444,1.09,898,1.08,3959,57.20%,656,62.70%,1255,67.90%,1911,66.10%,2238,51.60%,14.5pp
,,,,,,,,,,,,,,,,,
Lorehold Excavation,WR,U,30886,9.28,5590,11.68,4735,49.80%,922,49.00%,1355,50.30%,2277,49.80%,2612,49.80%,-0.1pp
,,,,,,,,,,,,,,,,,
Lorehold Pledgemage,WR,C,60218,4.8,7674,6.67,29713,55.50%,6640,55.60%,9404,52.50%,16044,53.80%,15666,56.50%,-2.7pp
,,,,,,,,,,,,,,,,,
Maelstrom Muse,UR,U,15459,3.31,2890,4.08,12462,52.40%,2425,53.90%,4731,55.70%,7156,55.10%,5985,49.50%,5.7pp
,,,,,,,,,,,,,,,,,
Mage Duel,G,C,36616,3.06,8808,3.79,38811,56.20%,8404,56.50%,15645,60.90%,24049,59.30%,17919,52.80%,6.5pp
,,,,,,,,,,,,,,,,,
Mage Hunter,B,U,23425,5.02,4391,6.76,18175,56.10%,3359,56.00%,5615,56.60%,8974,56.40%,9937,55.60%,0.7pp
,,,,,,,,,,,,,,,,,
Mage Hunters' Onslaught,B,C,29222,2.55,6932,3.1,33528,57.60%,6526,56.90%,10542,58.50%,17068,57.90%,18012,57.50%,0.5pp
,,,,,,,,,,,,,,,,,
Magma Opus,UR,M,781,1.07,562,1.07,2653,56.60%,394,58.90%,988,66.30%,1382,64.20%,1364,50.40%,13.8pp
,,,,,,,,,,,,,,,,,
Make Your Mark,WR,C,75537,8.04,9554,10.87,19307,55.50%,3578,54.00%,5344,53.60%,8922,53.80%,10896,56.70%,-2.9pp
,,,,,,,,,,,,,,,,,
Mana Tithe,W,R,3030,2.85,458,3.59,1249,59.10%,208,60.10%,291,56.40%,499,57.90%,750,59.90%,-2.0pp
,,,,,,,,,,,,,,,,,
Manifestation Sage,UG,R,1844,1.27,846,1.24,3673,55.50%,630,64.00%,1173,57.40%,1803,59.70%,1939,52.00%,7.6pp
,,,,,,,,,,,,,,,,,
Mascot Exhibition,,M,929,1.27,835,1.26,158,,24,,2872,67.90%,2896,67.60%,82,,
,,,,,,,,,,,,,,,,,
Mascot Interception,R,U,30712,10.31,6907,12.76,3690,51.00%,593,46.20%,1151,53.10%,1744,50.70%,2042,51.20%,-0.4pp
,,,,,,,,,,,,,,,,,
Master Symmetrist,G,U,12199,2.62,2842,3.16,14535,56.10%,2561,59.00%,5244,58.10%,7805,58.40%,7420,53.90%,4.5pp
,,,,,,,,,,,,,,,,,
"Mavinda, Students' Advocate",W,M,1492,2.08,1096,2.08,5146,59.70%,947,62.10%,1319,64.50%,2266,63.50%,2995,56.50%,7.0pp
,,,,,,,,,,,,,,,,,
Memory Lapse,U,R,2604,2.42,485,2.84,1712,54.90%,321,61.10%,526,59.90%,847,60.30%,878,49.70%,10.7pp
,,,,,,,,,,,,,,,,,
Mentor's Guidance,U,U,27979,6.87,7510,8.53,24572,53.60%,4641,53.70%,8712,58.00%,13353,56.50%,12267,51.00%,5.6pp
,,,,,,,,,,,,,,,,,
Mercurial Transformation,U,U,27626,6.37,2467,10.27,110,,15,,1115,53.30%,1130,53.10%,62,,
,,,,,,,,,,,,,,,,,
"Mila, Crafty Companion",WR,M,727,1.08,522,1.06,2262,54.50%,377,52.80%,619,54.40%,996,53.80%,1292,55.00%,-1.1pp
,,,,,,,,,,,,,,,,,
Mind's Desire,U,M,1907,3.48,453,4.13,491,,60,,179,,239,47.70%,258,46.10%,1.6pp
,,,,,,,,,,,,,,,,,
Mizzix's Mastery,R,M,746,1.47,397,1.46,1702,54.30%,281,48.80%,583,65.50%,864,60.10%,844,48.70%,11.4pp
,,,,,,,,,,,,,,,,,
Moldering Karok,BG,C,71588,6.95,6553,9.66,16944,53.00%,3732,53.50%,6635,54.00%,10367,53.80%,8170,52.30%,1.5pp
,,,,,,,,,,,,,,,,,
Mortality Spear,BG,U,11933,2.53,2687,2.87,12610,55.80%,2326,55.50%,4397,61.60%,6723,59.50%,6446,52.60%,6.9pp
,,,,,,,,,,,,,,,,,
Multiple Choice,U,R,1525,1.09,1084,1.08,5592,58.40%,982,64.70%,1906,65.70%,2888,65.30%,2831,51.70%,13.6pp
,,,,,,,,,,,,,,,,,
Natural Order,G,M,788,1.54,211,1.59,437,,71,,133,,204,54.40%,234,52.60%,1.8pp
,,,,,,,,,,,,,,,,,
Necroblossom Snarl,BG,R,2334,1.6,503,1.7,1335,52.10%,244,50.80%,381,53.80%,625,52.60%,710,51.70%,0.9pp
,,,,,,,,,,,,,,,,,
Necrotic Fumes,B,U,18869,3.92,3540,5.29,844,49.30%,146,,5701,54.80%,5847,54.40%,424,53.10%,1.4pp
,,,,,,,,,,,,,,,,,
Needlethorn Drake,UG,C,55077,4.58,6571,6.31,26433,56.20%,6065,57.30%,11747,58.40%,17812,58.10%,11824,53.60%,4.5pp
,,,,,,,,,,,,,,,,,
